"Reptiles","French","Reptile"
"Reptiles","Used For","Snakes"
"Reptiles","Broader Term","Animals"
"Reptiles","Subject Category","NE Nature and Environment"
"Request for tenders","Use","Call for tenders"
"Request for tenders","Subject Category","EC Economics and Industry"
"Requirements","Use","Specifications"
"Requirements","Subject Category","PR Processes"
"Rescue","French","Sauvetage"
"Rescue","Used For","Rescue operations"
"Rescue","Used For","Search and rescue"
"Rescue","Related Term","Accidents"
"Rescue","Related Term","Emergency preparedness"
"Rescue","Related Term","Rescue equipment"
"Rescue","Subject Category","HE Health and Safety"
"Rescue equipment","French","Équipement de sauvetage"
"Rescue equipment","Related Term","Rescue"
"Rescue equipment","Related Term","Safety equipment"
"Rescue equipment","Subject Category","HE Health and Safety"
"Rescue operations","Use","Rescue"
"Rescue operations","Subject Category","HE Health and Safety"
"Research","French","Recherche"
"Research","Scope Note","Systematic study in a subject area, often employing the techniques of hypothesis and experiment, the purpose of which is to reveal new facts, theories or principles."
"Research","Used For","Basic research"
"Research","Used For","Fundamental research"
"Research","Used For","Research activities"
"Research","Used For","Research projects"
"Research","Narrower Term","Applied research"
"Research","Narrower Term","Collaborative research"
"Research","Narrower Term","Economic research"
"Research","Narrower Term","Historical research"
"Research","Narrower Term","Industrial research"
"Research","Narrower Term","Scientific research"
"Research","Related Term","Experiments"
"Research","Related Term","Laboratories"
"Research","Related Term","Nanotechnology"
"Research","Related Term","Research and development"
"Research","Related Term","Research chairs"
"Research","Related Term","Research grants"
"Research","Related Term","Research institutes"
"Research","Subject Category","PR Processes"
"Research activities","Use","Research"
"Research activities","Subject Category","PR Processes"
"Research and development","French","Recherche et développement"
"Research and development","Used For","R&D"
"Research and development","Related Term","Applied research"
"Research and development","Related Term","Development"
"Research and development","Related Term","Industrial research"
"Research and development","Related Term","Patents"
"Research and development","Related Term","Research"
"Research and development","Subject Category","PR Processes"
"Research chairs","French","Chaire de recherche"
"Research chairs","Related Term","Research"
"Research chairs","Related Term","Universities"
"Research chairs","Subject Category","PR Processes"
"Research funding","Use","Research grants"
"Research funding","Subject Category","EC Economics and Industry"
"Research grants","French","Subvention de recherche"
"Research grants","Used For","Fellowships"
"Research grants","Used For","Research funding"
"Research grants","Broader Term","Grants"
"Research grants","Related Term","Research"
"Research grants","Subject Category","EC Economics and Industry"
"Research institutes","French","Institut de recherche"
"Research institutes","Related Term","Laboratories"
"Research institutes","Related Term","Research"
"Research institutes","Subject Category","ET Education and Training"
"Research institutes","Subject Category","ST Science and Technology"
"Research laboratories","Use","Laboratories"
"Research laboratories","Subject Category","ST Science and Technology"
"Research projects","Use","Research"
"Research projects","Subject Category","PR Processes"
"Reserves","Use","Indigenous reserves"
"Reserves","Subject Category","SO Society and Culture"
"Residential schools","French","École résidentielle"
"Residential schools","Used For","Boarding schools"
"Residential schools","Broader Term","Schools"
"Residential schools","Subject Category","ET Education and Training"
"Residential waste","Use","Domestic waste"
"Residential waste","Subject Category","NE Nature and Environment"
"Residual hazardous materials","Use","Hazardous waste"
"Residual hazardous materials","Subject Category","NE Nature and Environment"
"Residual water","Use","Waste water"
"Residual water","Subject Category","NE Nature and Environment"
"Resignation","French","Démission"
"Resignation","Related Term","Termination of employment"
"Resignation","Subject Category","LB Labour"
"Resource-based industry","Use","Primary industry"
"Resource-based industry","Subject Category","EC Economics and Industry"
"Resource allocation","French","Allocation des ressources"
"Resource allocation","Related Term","Planning"
"Resource allocation","Subject Category","PR Processes"
"Resource development","French","Exploitation des ressources"
"Resource development","Broader Term","Development"
"Resource development","Related Term","Natural resources"
"Resource development","Related Term","Prospecting"
"Resource development","Related Term","Resources conservation"
"Resource development","Subject Category","EC Economics and Industry"
"Resource development","Subject Category","NE Nature and Environment"
"Resource industry","Use","Primary industry"
"Resource industry","Subject Category","EC Economics and Industry"
"Resource recovery","Use","Recycling"
"Resource recovery","Subject Category","NE Nature and Environment"
"Resource recovery","Subject Category","PR Processes"
"Resources conservation","French","Conservation des ressources"
"Resources conservation","Broader Term","Conservation"
"Resources conservation","Broader Term","Environmental protection"
"Resources conservation","Narrower Term","Energy conservation"
"Resources conservation","Narrower Term","Soil conservation"
"Resources conservation","Narrower Term","Water conservation"
"Resources conservation","Related Term","Conservation areas"
"Resources conservation","Related Term","Natural resources"
"Resources conservation","Related Term","Resource development"
"Resources conservation","Related Term","Resources management"
"Resources conservation","Subject Category","NE Nature and Environment"
"Resources exploration","Use","Prospecting"
"Resources exploration","Subject Category","EC Economics and Industry"
"Resources management","French","Gestion des ressources"
"Resources management","Broader Term","Environmental management"
"Resources management","Narrower Term","Energy management"
"Resources management","Related Term","Natural resources"
"Resources management","Related Term","Resources conservation"
"Resources management","Subject Category","NE Nature and Environment"
"Respiratory diseases","French","Maladie respiratoire"
"Respiratory diseases","Used For","Cardiorespiratory diseases"
"Respiratory diseases","Used For","Lung diseases"
"Respiratory diseases","Used For","Pulmonary diseases"
"Respiratory diseases","Used For","Respiratory disorders"
"Respiratory diseases","Used For","Respiratory illness"
"Respiratory diseases","Broader Term","Diseases"
"Respiratory diseases","Related Term","Smoking"
"Respiratory diseases","Subject Category","HE Health and Safety"
"Respiratory disorders","Use","Respiratory diseases"
"Respiratory disorders","Subject Category","HE Health and Safety"
"Respiratory illness","Use","Respiratory diseases"
"Respiratory illness","Subject Category","HE Health and Safety"
"Restaurants","French","Restaurant"
"Restaurants","Related Term","Food"
"Restaurants","Related Term","Hospitality industry"
"Restaurants","Subject Category","EC Economics and Industry"
"Restoration","French","Restauration"
"Restoration","Related Term","Conservation"
"Restoration","Subject Category","PR Processes"
"Restructuring","French","Restructuration"
"Restructuring","Used For","Redeployment"
"Restructuring","Related Term","Transformation"
"Restructuring","Subject Category","PR Processes"
"Retail industry","Use","Retail trade"
"Retail industry","Subject Category","EC Economics and Industry"
"Retail trade","French","Commerce de détail"
"Retail trade","Used For","Retail industry"
"Retail trade","Used For","Retailing"
"Retail trade","Used For","Sales outlets"
"Retail trade","Used For","Stores"
"Retail trade","Broader Term","Trade"
"Retail trade","Related Term","Consumer products"
"Retail trade","Related Term","Electronic commerce"
"Retail trade","Related Term","Marketing"
"Retail trade","Related Term","Wholesale trade"
"Retail trade","Subject Category","EC Economics and Industry"
"Retailing","Use","Retail trade"
"Retailing","Subject Category","EC Economics and Industry"
"Retention of staff","French","Maintien de l'effectif"
"Retention of staff","Broader Term","Personnel management"
"Retention of staff","Subject Category","EC Economics and Industry"
"Retention of staff","Subject Category","PE Persons"
"Retention of staff","Subject Category","PR Processes"
"Retirement","French","Retraite"
"Retirement","Related Term","Aging"
"Retirement","Related Term","Pensions"
"Retirement","Related Term","Seniors"
"Retirement","Subject Category","LB Labour"
"Retirement benefits","Use","Pensions"
"Retirement benefits","Subject Category","EC Economics and Industry"
"Retraining","French","Formation de reconversion"
"Retraining","Used For","Further training"
"Retraining","Broader Term","Training"
"Retraining","Related Term","Continuing education"
"Retraining","Related Term","Vocational rehabilitation"
"Retraining","Subject Category","ET Education and Training"
"Reuse","Use","Recycling"
"Reuse","Subject Category","NE Nature and Environment"
"Reuse","Subject Category","PR Processes"
"Revenues","Use","Income"
"Revenues","Subject Category","EC Economics and Industry"
"Reverse discrimination","Use","Affirmative action"
"Reverse discrimination","Subject Category","SO Society and Culture"
"Review","French","Examen"
"Review","Related Term","Audit"
"Review","Related Term","Internal audits"
"Review","Subject Category","PR Processes"
"Revision","French","Révision"
"Revision","Scope Note","A critical discussion and evaluation of recent or current work, performance or artistic creation."
"Revision","Related Term","Assessment"
"Revision","Subject Category","PR Processes"
"Revolvers","Use","Firearms"
"Revolvers","Subject Category","LW Law"
"Revolvers","Subject Category","MI Military"
"Revolvers","Subject Category","SO Society and Culture"
"Ridings","Use","Electoral districts"
"Ridings","Subject Category","GV Government and Politics"
"Right to privacy","Use","Privacy"
"Right to privacy","Subject Category","SO Society and Culture"
"Rights and freedoms","Use","Human rights"
"Rights and freedoms","Subject Category","SO Society and Culture"
"Rights of the child","Use","Children's rights"
"Rights of the child","Subject Category","SO Society and Culture"
"Riparian areas","Use","Wetlands"
"Riparian areas","Subject Category","NE Nature and Environment"
"Riparian zones","Use","Wetlands"
"Riparian zones","Subject Category","NE Nature and Environment"
"Risk analysis","Use","Risk management"
"Risk analysis","Subject Category","EC Economics and Industry"
"Risk analysis","Subject Category","PR Processes"
"Risk assessment","Use","Risk management"
"Risk assessment","Subject Category","EC Economics and Industry"
"Risk assessment","Subject Category","PR Processes"
"Risk communication","Use","Risk management"
"Risk communication","Subject Category","EC Economics and Industry"
"Risk communication","Subject Category","PR Processes"
"Risk management","French","Gestion des risques"
"Risk management","Scope Note","The process of identifying, controlling, and minimizing the potential impact of uncertain events."
"Risk management","Used For","Risk analysis"
"Risk management","Used For","Risk assessment"
"Risk management","Used For","Risk communication"
"Risk management","Used For","Risk protection"
"Risk management","Broader Term","Management"
"Risk management","Related Term","Internal audits"
"Risk management","Subject Category","EC Economics and Industry"
"Risk management","Subject Category","PR Processes"
"Risk premiums","French","Prime de risque"
"Risk premiums","Scope Note","Compensation paid for work done under uncomfortable or unpleasant conditions or for work which endangers the life of an employee."
"Risk premiums","Related Term","Salaries"
"Risk premiums","Subject Category","HE Health and Safety"
"Risk premiums","Subject Category","LB Labour"
"Risk protection","Use","Risk management"
"Risk protection","Subject Category","EC Economics and Industry"
"River basins","Use","Watersheds"
"River basins","Subject Category","NE Nature and Environment"
"Rivers","French","Fleuve / Rivière"
"Rivers","Broader Term","Watercourses"
"Rivers","Subject Category","NE Nature and Environment"
"Road accidents","French","Accident de la route"
"Road accidents","Used For","Automobile accidents"
"Road accidents","Used For","Car accidents"
"Road accidents","Used For","Traffic accidents"
"Road accidents","Broader Term","Accidents"
"Road accidents","Related Term","Road safety"
"Road accidents","Related Term","Road transport"
"Road accidents","Subject Category","HE Health and Safety"
"Road accidents","Subject Category","TR Transport"
"Road construction","French","Construction routière"
"Road construction","Broader Term","Construction"
"Road construction","Related Term","Road networks"
"Road construction","Subject Category","EC Economics and Industry"
"Road construction","Subject Category","TR Transport"
"Road maps","French","Carte routière"
"Road maps","Broader Term","Maps"
"Road maps","Related Term","Road networks"
"Road maps","Subject Category","FM Form descriptors"
"Road motor vehicles","Use","Motor vehicles"
"Road motor vehicles","Subject Category","TR Transport"
"Road networks","French","Réseau routier"
"Road networks","Used For","Highway networks"
"Road networks","Used For","Highway systems"
"Road networks","Used For","Highways"
"Road networks","Used For","Road systems"
"Road networks","Used For","Roads"
"Road networks","Broader Term","Networks"
"Road networks","Related Term","Bridges"
"Road networks","Related Term","Road construction"
"Road networks","Related Term","Road maps"
"Road networks","Related Term","Road transport"
"Road networks","Related Term","Tolls"
"Road networks","Related Term","Tunnels"
"Road networks","Subject Category","TR Transport"
"Road safety","French","Sécurité routière"
"Road safety","Used For","Highway safety"
"Road safety","Used For","Traffic safety"
"Road safety","Broader Term","Transportation safety"
"Road safety","Related Term","Automobile safety equipment"
"Road safety","Related Term","Driver education"
"Road safety","Related Term","Road accidents"
"Road safety","Related Term","Road transport"
"Road safety","Subject Category","HE Health and Safety"
"Road safety","Subject Category","TR Transport"
"Road systems","Use","Road networks"
"Road systems","Subject Category","TR Transport"
"Road traffic","Use","Road transport"
"Road traffic","Subject Category","TR Transport"
"Road transport","French","Transport routier"
"Road transport","Used For","Road traffic"
"Road transport","Used For","Road transportation"
"Road transport","Broader Term","Transport"
"Road transport","Related Term","Bridges"
"Road transport","Related Term","Ferries"
"Road transport","Related Term","Motor vehicles"
"Road transport","Related Term","Road accidents"
"Road transport","Related Term","Road networks"
"Road transport","Related Term","Road safety"
"Road transport","Related Term","Trucking industry"
"Road transport","Subject Category","TR Transport"
"Road transport industry","Use","Trucking industry"
"Road transport industry","Subject Category","EC Economics and Industry"
"Road transport industry","Subject Category","TR Transport"
"Road transportation","Use","Road transport"
"Road transportation","Subject Category","TR Transport"
"Roads","Use","Road networks"
"Roads","Subject Category","TR Transport"
"Robotics","French","Robotique"
"Robotics","Related Term","Artificial intelligence"
"Robotics","Related Term","Automation"
"Robotics","Subject Category","ST Science and Technology"
"Rodenticides","French","Rodenticide"
"Rodenticides","Broader Term","Pesticides"
"Rodenticides","Related Term","Rodents"
"Rodenticides","Subject Category","NE Nature and Environment"
"Rodents","French","Rongeur"
"Rodents","Used For","Rats"
"Rodents","Broader Term","Mammals"
"Rodents","Related Term","Rodenticides"
"Rodents","Subject Category","NE Nature and Environment"
"Roles","French","Rôle"
"Roles","Related Term","Mandate"
"Roles","Subject Category","PR Processes"
"Royal commissions","Use","Commissions of inquiry"
"Royal commissions","Subject Category","GV Government and Politics"
"Royal visits","Use","Visits of state"
"Royal visits","Subject Category","GV Government and Politics"
"Royalties","French","Redevances"
"Royalties","Broader Term","Income"
"Royalties","Subject Category","EC Economics and Industry"
"Rubber industry","French","Industrie du caoutchouc"
"Rubber industry","Broader Term","Manufacturing industry"
"Rubber industry","Subject Category","EC Economics and Industry"
"Rubbish","Use","Waste"
"Rubbish","Subject Category","NE Nature and Environment"
"Rural areas","Use","Rural environment"
"Rural areas","Subject Category","SO Society and Culture"
"Rural communities","French","Communauté rurale"
"Rural communities","Related Term","Isolated communities"
"Rural communities","Related Term","Rural development"
"Rural communities","Related Term","Rural environment"
"Rural communities","Related Term","Urban communities"
"Rural communities","Subject Category","SO Society and Culture"
"Rural development","French","Développement rural"
"Rural development","Used For","Rural issues"
"Rural development","Broader Term","Development"
"Rural development","Related Term","Regional development"
"Rural development","Related Term","Rural communities"
"Rural development","Subject Category","EC Economics and Industry"
"Rural environment","French","Milieu rural"
"Rural environment","Used For","Rural areas"
"Rural environment","Broader Term","Environment"
"Rural environment","Related Term","Rural communities"
"Rural environment","Related Term","Urban environment"
"Rural environment","Subject Category","SO Society and Culture"
"Rural fairs","Use","Agricultural fairs"
"Rural fairs","Subject Category","AG Agriculture"
"Rural fairs","Subject Category","EC Economics and Industry"
"Rural issues","Use","Rural development"
"Rural issues","Subject Category","SO Society and Culture"
"Safe boating","Use","Marine safety"
"Safe boating","Subject Category","HE Health and Safety"
"Safe boating","Subject Category","TR Transport"
"Safe handling","Use","Handling"
"Safe handling","Subject Category","HE Health and Safety"
"Safe handling","Subject Category","PR Processes"
"Safety","French","Sécurité"
"Safety","Narrower Term","Child safety"
"Safety","Narrower Term","Food safety"
"Safety","Narrower Term","Occupational safety"
"Safety","Narrower Term","Public safety"
"Safety","Narrower Term","Transportation safety"
"Safety","Related Term","Accident prevention"
"Safety","Related Term","Fire prevention"
"Safety","Related Term","Safety education"
"Safety","Related Term","Safety equipment"
"Safety","Related Term","Safety measures"
"Safety","Related Term","Safety regulations"
"Safety","Related Term","Security"
"Safety","Subject Category","HE Health and Safety"
"Safety courses","Use","Safety education"
"Safety courses","Subject Category","ET Education and Training"
"Safety courses","Subject Category","HE Health and Safety"
"Safety devices","Use","Safety equipment"
"Safety devices","Subject Category","HE Health and Safety"
"Safety education","French","Enseignement de la sécurité"
"Safety education","Used For","Safety courses"
"Safety education","Used For","Safety instruction"
"Safety education","Used For","Safety training"
"Safety education","Broader Term","Education"
"Safety education","Related Term","Driver education"
"Safety education","Related Term","Safety"
"Safety education","Subject Category","ET Education and Training"
"Safety education","Subject Category","HE Health and Safety"
"Safety equipment","French","Équipement de sécurité"
"Safety equipment","Used For","Safety devices"
"Safety equipment","Used For","Safety kits"
"Safety equipment","Broader Term","Equipment"
"Safety equipment","Narrower Term","Automobile safety equipment"
"Safety equipment","Narrower Term","Bicycle safety equipment"
"Safety equipment","Narrower Term","Marine safety equipment"
"Safety equipment","Related Term","Rescue equipment"
"Safety equipment","Related Term","Safety"
"Safety equipment","Related Term","Safety measures"
"Safety equipment","Related Term","Safety standards"
"Safety equipment","Subject Category","HE Health and Safety"
"Safety guidelines","Use","Safety standards"
"Safety guidelines","Subject Category","HE Health and Safety"
"Safety instruction","Use","Safety education"
"Safety instruction","Subject Category","ET Education and Training"
"Safety instruction","Subject Category","HE Health and Safety"
"Safety kits","Use","Safety equipment"
"Safety kits","Subject Category","HE Health and Safety"
"Safety measures","French","Mesure de sécurité"
"Safety measures","Used For","Protective measures"
"Safety measures","Used For","Safety precautions"
"Safety measures","Used For","Safety procedures"
"Safety measures","Related Term","Accident prevention"
"Safety measures","Related Term","Aircraft anti-icing"
"Safety measures","Related Term","Aircraft de-icing"
"Safety measures","Related Term","Fire prevention"
"Safety measures","Related Term","Product recalls"
"Safety measures","Related Term","Safety"
"Safety measures","Related Term","Safety equipment"
"Safety measures","Related Term","Safety regulations"
"Safety measures","Related Term","Safety standards"
"Safety measures","Subject Category","HE Health and Safety"
"Safety precautions","Use","Safety measures"
"Safety precautions","Subject Category","HE Health and Safety"
"Safety procedures","Use","Safety measures"
"Safety procedures","Subject Category","HE Health and Safety"
"Safety regulations","French","Réglementation en matière de sécurité"
"Safety regulations","Broader Term","Regulations"
"Safety regulations","Related Term","Safety"
"Safety regulations","Related Term","Safety measures"
"Safety regulations","Related Term","Safety standards"
"Safety regulations","Subject Category","HE Health and Safety"
"Safety standards","French","Norme de sécurité"
"Safety standards","Used For","Safety guidelines"
"Safety standards","Broader Term","Standards"
"Safety standards","Related Term","Safety equipment"
"Safety standards","Related Term","Safety measures"
"Safety standards","Related Term","Safety regulations"
"Safety standards","Subject Category","HE Health and Safety"
"Safety training","Use","Safety education"
"Safety training","Subject Category","ET Education and Training"
"Safety training","Subject Category","HE Health and Safety"
"Sailboats","French","Voilier"
"Sailboats","Broader Term","Pleasure craft"
"Sailboats","Related Term","Ships"
"Sailboats","Subject Category","TR Transport"
"Sailing","Use","Navigation"
"Sailing","Subject Category","TR Transport"
"Salaries","French","Salaire"
"Salaries","Scope Note","The amount an employer pays an employee for work done."
"Salaries","Used For","Employment earnings"
"Salaries","Used For","Employment income"
"Salaries","Used For","Labor income"
"Salaries","Used For","Labour income"
"Salaries","Used For","Pay"
"Salaries","Used For","Remuneration"
"Salaries","Used For","Wages"
"Salaries","Broader Term","Income"
"Salaries","Narrower Term","Insurable earnings"
"Salaries","Narrower Term","Minimum wage"
"Salaries","Narrower Term","Severance pay"
"Salaries","Related Term","Allowances"
"Salaries","Related Term","Pay equity"
"Salaries","Related Term","Personal income"
"Salaries","Related Term","Risk premiums"
"Salaries","Subject Category","EC Economics and Industry"
"Salaries","Subject Category","LB Labour"
"Sales","French","Vente"
"Sales","Narrower Term","Auctions"
"Sales","Related Term","Bills of sale"
"Sales","Related Term","Marketing"
"Sales","Related Term","Trade"
"Sales","Related Term","Vendors"
"Sales","Subject Category","EC Economics and Industry"
"Sales outlets","Use","Retail trade"
"Sales outlets","Subject Category","EC Economics and Industry"
"Sales promotion","Use","Marketing"
"Sales promotion","Subject Category","EC Economics and Industry"
"Sales taxes","French","Taxe de vente"
"Sales taxes","Broader Term","Taxes"
"Sales taxes","Narrower Term","Goods and services tax"
"Sales taxes","Narrower Term","Harmonized sales tax"
"Sales taxes","Subject Category","EC Economics and Industry"
"Saline water","Use","Salt water"
"Saline water","Subject Category","NE Nature and Environment"
"Salmon","Use","Salt water fish"
"Salmon","Subject Category","NE Nature and Environment"
"Salt water","French","Eau salée"
"Salt water","Used For","Saline water"
"Salt water","Used For","Saltwater"
"Salt water","Used For","Sea water"
"Salt water","Broader Term","Water"
"Salt water","Related Term","Fresh water"
"Salt water","Related Term","Oceans"
"Salt water","Related Term","Seas"
"Salt water","Subject Category","NE Nature and Environment"
"Salt water fish","French","Poisson de mer"
"Salt water fish","Used For","Cod"
"Salt water fish","Used For","Salmon"
"Salt water fish","Used For","Saltwater fish"
"Salt water fish","Broader Term","Fish"
"Salt water fish","Subject Category","NE Nature and Environment"
"Saltwater","Use","Salt water"
"Saltwater","Subject Category","NE Nature and Environment"
"Saltwater fish","Use","Salt water fish"
"Saltwater fish","Subject Category","NE Nature and Environment"
"Salvage","Use","Recycling"
"Salvage","Subject Category","NE Nature and Environment"
"Salvage","Subject Category","PR Processes"
"Same-sex couples","French","Couple de même sexe"
"Same-sex couples","Used For","Gay couples"
"Same-sex couples","Used For","Homosexual couples"
"Same-sex couples","Used For","Lesbian couples"
"Same-sex couples","Broader Term","Couples"
"Same-sex couples","Related Term","Sexual orientation"
"Same-sex couples","Subject Category","SO Society and Culture"
"Samples","French","Échantillon"
"Samples","Related Term","Models"
"Samples","Related Term","Testing"
"Samples","Subject Category","PR Processes"
"Satellite imagery","French","Imagerie satellite"
"Satellite imagery","Broader Term","Remote sensing"
"Satellite imagery","Related Term","Satellite images"
"Satellite imagery","Subject Category","NE Nature and Environment"
"Satellite imagery","Subject Category","ST Science and Technology"
"Satellite images","French","Image satellite"
"Satellite images","Broader Term","Remote sensing"
"Satellite images","Related Term","Satellite imagery"
"Satellite images","Subject Category","NE Nature and Environment"
"Satellite images","Subject Category","ST Science and Technology"
"Satellites","French","Satellite"
"Satellites","Used For","Communications satellites"
"Satellites","Related Term","Global positioning systems"
"Satellites","Related Term","Remote sensing"
"Satellites","Related Term","Telecommunications"
"Satellites","Subject Category","ST Science and Technology"
"Saving bonds","Use","Bonds"
"Saving bonds","Subject Category","EC Economics and Industry"
"Savings","French","Épargne"
"Savings","Related Term","Discounts"
"Savings","Related Term","Personal finance"
"Savings","Subject Category","EC Economics and Industry"
"Sawmill industry","Use","Lumber industry"
"Sawmill industry","Subject Category","EC Economics and Industry"
"Sawmilling industry","Use","Lumber industry"
"Sawmilling industry","Subject Category","EC Economics and Industry"
"Scanning","Use","Digitization"
"Scanning","Subject Category","PR Processes"
"Scanning","Subject Category","ST Science and Technology"
"Scarcity","Use","Shortage"
"Scarcity","Subject Category","EC Economics and Industry"
"Scholarship programs","Use","Scholarships"
"Scholarship programs","Subject Category","EC Economics and Industry"
"Scholarship programs","Subject Category","ET Education and Training"
"Scholarships","French","Bourse d'études"
"Scholarships","Used For","Bursaries"
"Scholarships","Used For","Millennium scholarships"
"Scholarships","Used For","Scholarship programs"
"Scholarships","Related Term","Awards"
"Scholarships","Related Term","Education"
"Scholarships","Related Term","Financial assistance"
"Scholarships","Related Term","Grants"
"Scholarships","Related Term","Student loans"
"Scholarships","Subject Category","EC Economics and Industry"
"Scholarships","Subject Category","ET Education and Training"
"School authorities","Use","School boards"
"School authorities","Subject Category","ET Education and Training"
"School boards","French","Commission scolaire"
"School boards","Used For","School authorities"
"School boards","Used For","School districts"
"School boards","Used For","Schoolboards"
"School boards","Related Term","Education"
"School boards","Related Term","Schools"
"School boards","Subject Category","ET Education and Training"
"School districts","Use","School boards"
"School districts","Subject Category","ET Education and Training"
"Schoolboards","Use","School boards"
"Schoolboards","Subject Category","ET Education and Training"
"Schooling","Use","Education"
"Schooling","Subject Category","ET Education and Training"
"Schools","French","École"
"Schools","Broader Term","Educational institutions"
"Schools","Narrower Term","Elementary schools"
"Schools","Narrower Term","Private schools"
"Schools","Narrower Term","Public schools"
"Schools","Narrower Term","Residential schools"
"Schools","Narrower Term","Secondary schools"
"Schools","Related Term","Education"
"Schools","Related Term","School boards"
"Schools","Subject Category","ET Education and Training"
"Science disciplines","Use","Sciences"
"Science disciplines","Subject Category","ST Science and Technology"
"Science education","French","Enseignement des sciences"
"Science education","Broader Term","Education"
"Science education","Related Term","Sciences"
"Science education","Subject Category","ET Education and Training"
"Science education","Subject Category","ST Science and Technology"
"Science policy","French","Politique scientifique"
"Science policy","Broader Term","Policy"
"Science policy","Related Term","Sciences"
"Science policy","Subject Category","GV Government and Politics"
"Science policy","Subject Category","ST Science and Technology"
"Sciences","French","Sciences"
"Sciences","Used For","Science disciplines"
"Sciences","Used For","Scientific disciplines"
"Sciences","Narrower Term","Natural sciences"
"Sciences","Narrower Term","Social sciences"
"Sciences","Related Term","Science education"
"Sciences","Related Term","Science policy"
"Sciences","Related Term","Scientific equipment"
"Sciences","Related Term","Scientific information"
"Sciences","Related Term","Scientific research"
"Sciences","Subject Category","ST Science and Technology"
"Scientific community","Use","Scientists"
"Scientific community","Subject Category","PE Persons"
"Scientific community","Subject Category","ST Science and Technology"
"Scientific disciplines","Use","Sciences"
"Scientific disciplines","Subject Category","ST Science and Technology"
"Scientific equipment","French","Équipement scientifique"
"Scientific equipment","Broader Term","Equipment"
"Scientific equipment","Related Term","Experiments"
"Scientific equipment","Related Term","Sciences"
"Scientific equipment","Related Term","Scientific research"
"Scientific equipment","Subject Category","ST Science and Technology"
"Scientific information","French","Information scientifique"
"Scientific information","Broader Term","Information"
"Scientific information","Related Term","Sciences"
"Scientific information","Subject Category","IN Information and Communications"
"Scientific information","Subject Category","ST Science and Technology"
"Scientific research","French","Recherche scientifique"
"Scientific research","Broader Term","Research"
"Scientific research","Narrower Term","Animal research"
"Scientific research","Narrower Term","Medical research"
"Scientific research","Related Term","Bioassay"
"Scientific research","Related Term","Sciences"
"Scientific research","Related Term","Scientific equipment"
"Scientific research","Subject Category","ST Science and Technology"
"Scientific researchers","Use","Scientists"
"Scientific researchers","Subject Category","PE Persons"
"Scientific researchers","Subject Category","ST Science and Technology"
"Scientists","French","Scientifique"
"Scientists","Used For","Scientific community"
"Scientists","Used For","Scientific researchers"
"Scientists","Broader Term","Occupations"
"Scientists","Related Term","Earth sciences"
"Scientists","Related Term","Environmental sciences"
"Scientists","Related Term","Health sciences"
"Scientists","Related Term","Life sciences"
"Scientists","Related Term","Natural sciences"
"Scientists","Related Term","Physical sciences"
"Scientists","Related Term","Polar sciences"
"Scientists","Related Term","Space sciences"
"Scientists","Subject Category","PE Persons"
"Scientists","Subject Category","ST Science and Technology"
"Screening (Medicine)","French","Dépistage (Médecine)"
"Screening (Medicine)","Scope Note","The search for diseases or risk factors in people without symptoms."
"Screening (Medicine)","Used For","Genetic screening"
"Screening (Medicine)","Used For","Mass screening"
"Screening (Medicine)","Used For","Medical screening"
"Screening (Medicine)","Used For","Systematic screening"
"Screening (Medicine)","Related Term","Diseases"
"Screening (Medicine)","Related Term","Preventive medicine"
"Screening (Medicine)","Subject Category","HE Health and Safety"
"Sculpture","French","Sculpture"
"Sculpture","Used For","Carving"
"Sculpture","Broader Term","Visual arts"
"Sculpture","Subject Category","AA Arts, Music, Literature"
"Sea-bed","Use","Ocean floor"
"Sea-bed","Subject Category","NE Nature and Environment"
"Sea bed","Use","Ocean floor"
"Sea bed","Subject Category","NE Nature and Environment"
"Sea birds","Use","Aquatic birds"
"Sea birds","Subject Category","NE Nature and Environment"
"Sea bottom","Use","Ocean floor"
"Sea bottom","Subject Category","NE Nature and Environment"
"Sea floor","Use","Ocean floor"
"Sea floor","Subject Category","NE Nature and Environment"
"Sea ice","Use","Ice"
"Sea ice","Subject Category","NE Nature and Environment"
"Sea traffic","Use","Water transport"
"Sea traffic","Subject Category","TR Transport"
"Sea transport","Use","Water transport"
"Sea transport","Subject Category","TR Transport"
"Sea transportation","Use","Water transport"
"Sea transportation","Subject Category","TR Transport"
"Sea water","Use","Salt water"
"Sea water","Subject Category","NE Nature and Environment"
"Seabed","Use","Ocean floor"
"Seabed","Subject Category","NE Nature and Environment"
"Seabirds","Use","Aquatic birds"
"Seabirds","Subject Category","NE Nature and Environment"
"Seafloor","Use","Ocean floor"
"Seafloor","Subject Category","NE Nature and Environment"
"Seafood","French","Fruits de mer"
"Seafood","Scope Note","Edible shellfish (molluscs and crustaceans). Does not include fish."
"Seafood","Related Term","Crustaceans"
"Seafood","Related Term","Fisheries products"
"Seafood","Related Term","Food"
"Seafood","Related Term","Molluscs"
"Seafood","Subject Category","NE Nature and Environment"
"Seal hunt","Use","Sealing"
"Seal hunt","Subject Category","EC Economics and Industry"
"Seal hunt","Subject Category","NE Nature and Environment"
"Sealing","French","Chasse au phoque"
"Sealing","Used For","Seal hunt"
"Sealing","Related Term","Seals"
"Sealing","Subject Category","EC Economics and Industry"
"Sealing","Subject Category","NE Nature and Environment"
"Seals","French","Phoque"
